,Player,Age,League,Position,Team,Birth country,Non-penalty goals per 90,npxG per 90,"Successful dribbles, %","Goal conversion, %",Touches in box per 90,"Accurate short / medium passes, %",Passes per 90,Shot assists per 90,xA per 90,Assists per 90,Second assists per 90,Third assists per 90,Progressive passes per 90,Progressive runs per 90,"Duels won, %",pAdj Tkl+Int per 90,Successful defensive actions per 90,PAdj Sliding tackles,"Defensive duels won, %",Fouls per 90,Cards per 90,Shots blocked per 90,PAdj Interceptions,"Aerial duels won, %","Accurate long passes, %","1st, 2nd, 3rd assists",Conceded goals per 90,Prevented goals per 90,Shots against per 90,"Save rate, %",Exits per 90,Passes,"Long Pass
Cmp %","% of Passes
Being Short","% of Passes
Being Lateral","Received
Passes",Goals prevented %,"Accurate passes, %",Shots per 90,"Accurate crosses, %",Smart passes per 90,xA per Shot Assist,Accelerations per 90,Aerial duels won per 90,Fouls suffered per 90,npxG per shot,Crosses per 90
21,S. Christianson,26,BRI Liga 1 25-26,LB,Semen Padang,Indonesia,0.8166666666666667,0.5166666666666667,0.35,0.9833333333333333,0.225,0.21666666666666667,0.3,0.35,0.325,0.24166666666666667,0.2916666666666667,0.9,0.7166666666666667,0.1,0.13333333333333333,0.6166666666666667,0.6666666666666666,0.7666666666666667,0.11666666666666667,0.30000000000000004,0.3583333333333333,0.6333333333333333,0.5666666666666667,0.5,0.3,0.36666666666666664,0.4916666666666667,0.5083333333333333,0.43333333333333335,0.18333333333333332,0.5083333333333333,0.3,0.3,0.5083333333333333,0.7666666666666667,0.48333333333333334,0.5083333333333333,0.16666666666666666,0.15833333333333333,0.21666666666666667,0.25833333333333336,0.3333333333333333,0.10833333333333334,0.75,0.8,0.8833333333333333,0.6
22,N. Yakubu,26,BRI Liga 1 25-26,"LB, RB",Persijap,Ghana,0.325,0.041666666666666664,0.7166666666666667,0.325,0.5083333333333333,0.75,0.11666666666666667,0.5666666666666667,0.19166666666666668,0.24166666666666667,0.6833333333333333,0.7833333333333333,0.13333333333333333,0.65,0.9333333333333333,0.5916666666666667,0.85,0.49166666666666664,0.9166666666666666,0.2833333333333333,0.6666666666666667,0.5416666666666666,0.6166666666666667,0.4666666666666667,0.03333333333333333,0.525,0.4916666666666667,0.5083333333333333,0.3666666666666667,0.9666666666666667,0.5083333333333333,0.11666666666666667,0.03333333333333333,0.5083333333333333,0.7333333333333333,0.05,0.5083333333333333,0.9,0.03333333333333333,0.06666666666666667,0.25833333333333336,0.08333333333333333,0.8,0.65,0.9333333333333333,0.041666666666666664,0.18333333333333332
23,Y. Adiatama,26,BRI Liga 1 25-26,LB,Persik Kediri,Indonesia,0.325,0.21666666666666667,0.43333333333333335,0.325,0.18333333333333332,0.13333333333333333,0.5166666666666667,0.4666666666666667,0.4583333333333333,0.24166666666666667,0.2916666666666667,0.31666666666666665,0.8,0.125,0.4,0.21666666666666667,0.21666666666666667,0.35,0.6333333333333333,0.8166666666666667,0.6083333333333334,0.041666666666666664,0.23333333333333334,0.08333333333333333,0.24166666666666667,0.13333333333333333,0.4916666666666667,0.5083333333333333,0.18333333333333335,0.03333333333333333,0.5083333333333333,0.5166666666666667,0.24166666666666667,0.5083333333333333,0.5,0.5833333333333334,0.5083333333333333,0.06666666666666667,0.4083333333333333,0.75,0.25833333333333336,0.5166666666666667,0.7583333333333333,0.11666666666666667,0.8333333333333334,0.25,0.9333333333333333
24,A. Catur,26,BRI Liga 1 25-26,RB,Persebaya Surabaya,Indonesia,0.8166666666666667,0.8333333333333334,0.5333333333333333,0.9333333333333333,0.7583333333333333,0.2,0.03333333333333333,0.2916666666666667,0.6166666666666667,0.65,0.2916666666666667,0.31666666666666665,0.2,0.5166666666666667,0.3,0.825,0.9166666666666666,0.8333333333333334,0.31666666666666665,0.23333333333333328,0.41666666666666663,0.75,0.7666666666666667,0.2833333333333333,0.06666666666666667,0.36666666666666664,0.4916666666666667,0.5083333333333333,0.2666666666666667,0.15,0.5083333333333333,0.03333333333333333,0.06666666666666667,0.5083333333333333,0.8833333333333333,0.06666666666666667,0.5083333333333333,0.15,0.525,0.26666666666666666,0.25833333333333336,0.9666666666666667,0.8916666666666667,0.8,0.7,0.95,0.36666666666666664
25,D. Tumbas,26,BRI Liga 1 25-26,"LB, RCMF, RCMF3",Persis Solo,Serbia,0.9833333333333333,0.95,0.16666666666666666,0.8,0.6333333333333333,0.5833333333333334,0.2833333333333333,0.6583333333333333,0.5583333333333333,0.24166666666666667,0.8166666666666667,0.7833333333333333,0.15,0.5916666666666667,0.21666666666666667,0.31666666666666665,0.39166666666666666,0.5916666666666667,0.7166666666666667,0.6,0.7333333333333334,0.6666666666666666,0.2833333333333333,0.7333333333333333,0.75,0.65,0.4916666666666667,0.5083333333333333,0.4833333333333333,0.4666666666666667,0.5083333333333333,0.2833333333333333,0.75,0.5083333333333333,0.31666666666666665,0.2833333333333333,0.5083333333333333,0.6,0.9833333333333333,0.8666666666666667,0.25833333333333336,0.31666666666666665,0.625,0.9333333333333333,0.38333333333333336,0.65,0.3
26,B. Setiawan,27,BRI Liga 1 25-26,RB,Arema,Indonesia,0.325,0.31666666666666665,0.15,0.325,0.45,0.11666666666666667,0.43333333333333335,0.25,0.6666666666666666,0.24166666666666667,0.2916666666666667,0.31666666666666665,0.2833333333333333,0.26666666666666666,0.4166666666666667,0.8,0.8666666666666667,0.95,0.85,0.7333333333333334,0.3583333333333333,0.041666666666666664,0.5833333333333334,0.016666666666666666,0.6166666666666667,0.13333333333333333,0.4916666666666667,0.5083333333333333,0.65,0.6666666666666666,0.5083333333333333,0.43333333333333335,0.6166666666666667,0.5083333333333333,0.85,0.23333333333333334,0.5083333333333333,0.26666666666666666,0.5833333333333334,0.5166666666666667,0.25833333333333336,1,0.35833333333333334,0.03333333333333333,0.5583333333333333,0.2833333333333333,0.38333333333333336
27,F. Andika,27,BRI Liga 1 25-26,LB,Bhayangkara F.C.,Indonesia,0.325,0.3,0.55,0.325,0.025,0.016666666666666666,0.2,0.8166666666666667,0.9083333333333333,0.8916666666666667,0.2916666666666667,0.31666666666666665,0.8333333333333334,0.36666666666666664,0.6166666666666667,0.7,0.8833333333333333,0.9833333333333333,0.8333333333333334,0.21666666666666667,0.2416666666666667,0.9833333333333333,0.3,0.175,0.6833333333333333,0.7333333333333333,0.4916666666666667,0.5083333333333333,0.31666666666666665,0.11666666666666667,0.5083333333333333,0.2,0.6833333333333333,0.5083333333333333,1,0.11666666666666667,0.5083333333333333,0.03333333333333333,0.7,0.25,0.65,0.7833333333333333,0.10833333333333334,0.3,0.4166666666666667,0.16666666666666666,0.5333333333333333
28,M. Toha,28,BRI Liga 1 25-26,RB,Persita,Indonesia,0.325,0.2,0.36666666666666664,0.325,0.08333333333333333,0.5,0.1,0.16666666666666666,0.325,0.24166666666666667,0.2916666666666667,0.31666666666666665,0.18333333333333332,0.18333333333333332,0.325,0.016666666666666666,0.16666666666666666,0.26666666666666666,0.5,0.6166666666666667,0.6666666666666667,0.23333333333333334,0.03333333333333333,0.26666666666666666,0.4666666666666667,0.13333333333333333,0.4916666666666667,0.5083333333333333,0.8666666666666667,0.4166666666666667,0.5083333333333333,0.1,0.4666666666666667,0.5083333333333333,0.26666666666666666,0.16666666666666666,0.5083333333333333,0.5333333333333333,0.4583333333333333,0.7833333333333333,0.55,0.7,0.4583333333333333,0.31666666666666665,0.75,0.13333333333333333,0.31666666666666665
29,E. Febriansyah,28,BRI Liga 1 25-26,LB,Dewa United,Indonesia,0.325,0.35,0.38333333333333336,0.325,0.7,0.95,0.9333333333333333,0.49166666666666664,0.4583333333333333,0.24166666666666667,0.2916666666666667,0.31666666666666665,0.6666666666666666,0.5666666666666667,0.6333333333333333,0.9166666666666666,0.95,1,0.2,0.15000000000000002,0.050000000000000044,0.30833333333333335,0.85,0.7166666666666667,0.9833333333333333,0.13333333333333333,0.4916666666666667,0.5083333333333333,0.5,0.8333333333333334,0.5083333333333333,0.9333333333333333,0.9833333333333333,0.5083333333333333,0.05,0.9333333333333333,0.5083333333333333,0.95,0.6583333333333333,0.18333333333333332,0.65,0.4666666666666667,0.21666666666666667,0.1,0.49166666666666664,0.25,0.675
30,Victor Luiz,28,BRI Liga 1 25-26,LB,PSM,Brazil,0.6833333333333333,0.45,0.3333333333333333,0.7333333333333333,0.6833333333333333,0.18333333333333332,0.55,0.9666666666666667,0.9833333333333333,0.9833333333333333,0.2916666666666667,0.31666666666666665,0.7333333333333333,0.9166666666666666,0.2833333333333333,0.18333333333333332,0.15,0.375,0.7833333333333333,0.33333333333333337,0.31666666666666665,0.125,0.2,0.3333333333333333,0.18333333333333332,0.8666666666666667,0.4916666666666667,0.5083333333333333,0.09166666666666667,0.2,0.5083333333333333,0.55,0.18333333333333332,0.5083333333333333,0.55,0.55,0.5083333333333333,0.11666666666666667,0.6333333333333333,0.4666666666666667,0.9166666666666666,0.75,0.9666666666666667,0.15,0.8166666666666667,0.38333333333333336,0.9
