,Player,Age,League,Position,Team,Birth country,Non-penalty goals per 90,npxG per 90,"Successful dribbles, %","Goal conversion, %",Touches in box per 90,"Accurate short / medium passes, %",Passes per 90,Shot assists per 90,xA per 90,Assists per 90,Second assists per 90,Third assists per 90,Progressive passes per 90,Progressive runs per 90,"Duels won, %",pAdj Tkl+Int per 90,Successful defensive actions per 90,PAdj Sliding tackles,"Defensive duels won, %",Fouls per 90,Cards per 90,Shots blocked per 90,PAdj Interceptions,"Aerial duels won, %","Accurate long passes, %","1st, 2nd, 3rd assists",Conceded goals per 90,Prevented goals per 90,Shots against per 90,"Save rate, %",Exits per 90,Passes,"Long Pass
Cmp %","% of Passes
Being Short","% of Passes
Being Lateral","Received
Passes",Goals prevented %,"Accurate passes, %",Shots per 90,"Accurate crosses, %",Smart passes per 90,xA per Shot Assist,Accelerations per 90,Aerial duels won per 90,Fouls suffered per 90,npxG per shot,Crosses per 90
10,R. Sanjaya,22,BRI Liga 1 25-26,"LB, RB, RB5",Persik Kediri,Indonesia,0.8458904109589042,0.7671232876712328,0.6232876712328768,0.7157534246575342,0.7842465753424658,0.14383561643835616,0.19863013698630136,0.7226027397260274,0.6917808219178082,0.2945205479452055,0.934931506849315,0.339041095890411,0.07534246575342465,0.8424657534246576,0.3561643835616438,0.9863013698630136,0.9315068493150684,0.928082191780822,0.4041095890410959,0.37328767123287676,0.2465753424657534,0.023972602739726026,0.9726027397260274,0.21575342465753425,0.2054794520547945,0.6986301369863014,0.4965753424657534,0.5034246575342466,0.020547945205479423,0.3835616438356164,0.5034246575342466,0.19863013698630136,0.2054794520547945,0.5034246575342466,0.4520547945205479,0.23972602739726026,0.5034246575342466,0.1232876712328767,0.8835616438356164,0.3150684931506849,0.2671232876712329,0.5684931506849316,0.9178082191780822,0.3767123287671233,1,0.4589041095890411,0.952054794520548
11,I. Jenner,22,BRI Liga 1 25-26,"RDMF, DMF, LDMF",Dewa United,Netherlands,0.2636986301369863,0.2602739726027397,0.8904109589041096,0.2534246575342466,0.4349315068493151,0.815068493150685,0.9863013698630136,0.5034246575342466,0.5958904109589042,0.2945205479452055,0.339041095890411,0.339041095890411,0.8972602739726028,0.9794520547945206,0.273972602739726,0.2465753424657534,0.22602739726027396,0.4589041095890411,0.13013698630136986,0.3013698630136986,0.2465753424657534,0.7568493150684932,0.273972602739726,0.0547945205479452,0.02054794520547945,0.17465753424657535,0.4965753424657534,0.5034246575342466,0.5068493150684932,0.9726027397260274,0.5034246575342466,0.9863013698630136,0.02054794520547945,0.5034246575342466,0.1095890410958904,0.9863013698630136,0.5034246575342466,0.9041095890410958,0.16095890410958905,0.08561643835616438,0.8527397260273972,0.7123287671232876,0.9794520547945206,0.0410958904109589,0.8698630136986302,0.4589041095890411,0.15753424657534246
12,Muhammad Ferarri,22,BRI Liga 1 25-26,"RB, RCB",Bhayangkara F.C.,Indonesia,0.8732876712328768,0.773972602739726,0.363013698630137,0.8561643835616438,0.4863013698630137,0.1232876712328767,0.3493150684931507,0.660958904109589,0.5958904109589042,0.2945205479452055,0.339041095890411,0.339041095890411,0.8356164383561644,0.4554794520547945,0.3082191780821918,0.5993150684931506,0.7945205479452054,0.9383561643835616,0.3219178082191781,0.0273972602739726,0.18150684931506844,0.2773972602739726,0.3801369863013699,0.21575342465753425,0.15753424657534246,0.17465753424657535,0.4965753424657534,0.5034246575342466,0.7294520547945205,0.4041095890410959,0.5034246575342466,0.3493150684931507,0.15753424657534246,0.5034246575342466,0.8698630136986302,0.1917808219178082,0.5034246575342466,0.1917808219178082,0.6232876712328768,0.9554794520547946,0.2671232876712329,0.4828767123287671,0.6198630136986302,0.4178082191780822,0.7945205479452054,0.8287671232876712,0.4315068493150685
13,Rivaldo Pakpahan,23,BRI Liga 1 25-26,"DMF, RDMF, LDMF",Borneo FC,Indonesia,0.2636986301369863,0.0821917808219178,0.7294520547945206,0.2534246575342466,0.0273972602739726,0.8493150684931506,0.726027397260274,0.1815068493150685,0.11643835616438356,0.678082191780822,0.339041095890411,0.958904109589041,0.0684931506849315,0.24315068493150685,0.8356164383561644,0.6164383561643836,0.815068493150685,0.4315068493150685,0.5205479452054794,0.16095890410958902,0.7226027397260274,0.571917808219178,0.6061643835616438,0.636986301369863,0.6506849315068494,0.791095890410959,0.4965753424657534,0.5034246575342466,0.5547945205479452,0.9657534246575342,0.5034246575342466,0.726027397260274,0.6506849315068494,0.5034246575342466,0.00684931506849315,0.7397260273972602,0.5034246575342466,0.958904109589041,0.273972602739726,0.08561643835616438,0.6438356164383562,0.11643835616438356,0.19863013698630136,0.273972602739726,0.7945205479452054,0.0684931506849315,0.09246575342465753
14,F. Rahman,23,BRI Liga 1 25-26,RB,Persija,Indonesia,0.2636986301369863,0.11643835616438356,0.7294520547945206,0.2534246575342466,0.9246575342465754,0.4554794520547945,0.5068493150684932,0.958904109589041,0.928082191780822,0.773972602739726,0.9657534246575342,0.339041095890411,0.4794520547945205,0.8561643835616438,0.3150684931506849,0.636986301369863,0.5,0.19863013698630136,0.547945205479452,0.8493150684931507,0.7773972602739726,0.3116438356164384,0.6986301369863014,0.3458904109589041,0.07534246575342465,0.8698630136986302,0.4965753424657534,0.5034246575342466,0.12671232876712324,0.1506849315068493,0.5034246575342466,0.5068493150684932,0.07534246575342465,0.5034246575342466,0.17123287671232876,0.5547945205479452,0.5034246575342466,0.1643835616438356,0.3801369863013699,0.4006849315068493,0.2671232876712329,0.6917808219178082,0.660958904109589,0.2945205479452055,0.363013698630137,0.08904109589041095,0.9863013698630136
15,A. Indie,23,BRI Liga 1 25-26,"LB, LW, RB",Persis Solo,Indonesia,0.2636986301369863,0.8767123287671232,0.363013698630137,0.2534246575342466,0.9726027397260274,0.2089041095890411,0.1643835616438356,0.9041095890410958,0.8424657534246576,0.726027397260274,0.339041095890411,0.339041095890411,0.0136986301369863,0.9486301369863014,0.3835616438356164,0.1232876712328767,0.4315068493150685,0.6815068493150684,0.3835616438356164,0.363013698630137,0.660958904109589,0.0547945205479452,0.11643835616438356,0.9041095890410958,0.0273972602739726,0.476027397260274,0.4965753424657534,0.5034246575342466,0.03424657534246578,0.6575342465753424,0.5034246575342466,0.1643835616438356,0.0273972602739726,0.5034246575342466,0.0547945205479452,0.2945205479452055,0.5034246575342466,0.23972602739726026,0.9041095890410958,0.4383561643835616,0.7054794520547946,0.5616438356164384,0.9726027397260274,0.3835616438356164,0.9178082191780822,0.5,0.8664383561643836
16,Kakang Rudianto,23,BRI Liga 1 25-26,RB,Persib,Indonesia,0.2636986301369863,0.4383561643835616,0.9726027397260274,0.2534246575342466,0.3287671232876712,0.3116438356164384,0.4041095890410959,0.5547945205479452,0.6917808219178082,0.2945205479452055,0.7568493150684932,0.8184931506849316,0.3904109589041096,0.2534246575342466,0.4965753424657534,0.3835616438356164,0.6952054794520548,0.6815068493150684,0.18493150684931506,0.5616438356164384,0.6917808219178082,0.3116438356164384,0.3527397260273973,0.17123287671232876,0.2328767123287671,0.6506849315068494,0.4965753424657534,0.5034246575342466,0.845890410958904,0.7123287671232876,0.5034246575342466,0.4041095890410959,0.2328767123287671,0.5034246575342466,0.6643835616438356,0.5205479452054794,0.5034246575342466,0.4178082191780822,0.19863013698630136,0.6095890410958904,0.2671232876712329,0.815068493150685,0.19863013698630136,0.15753424657534246,0.21232876712328766,0.8082191780821918,0.6917808219178082
17,R. Hidayat,23,BRI Liga 1 25-26,RB,Persijap,Indonesia,0.2636986301369863,0.2534246575342466,0.363013698630137,0.2534246575342466,0.2808219178082192,0.3219178082191781,0.14383561643835616,0.8493150684931506,0.75,0.2945205479452055,0.6952054794520548,0.339041095890411,0.2671232876712329,0.4041095890410959,0.3972602739726027,0.8458904109589042,0.9554794520547946,0.6335616438356164,0.3698630136986301,0.815068493150685,0.9691780821917808,0.3732876712328767,0.8664383561643836,0.2602739726027397,0.4041095890410959,0.3698630136986301,0.4965753424657534,0.5034246575342466,0.3561643835616438,0.5547945205479452,0.5034246575342466,0.14383561643835616,0.4041095890410959,0.5034246575342466,0.9657534246575342,0.11643835616438356,0.5034246575342466,0.3767123287671233,0.21575342465753425,0.6095890410958904,0.5684931506849316,0.4246575342465753,0.6198630136986302,0.2671232876712329,0.6438356164383562,0.3561643835616438,0.636986301369863
18,A. Rusadi,23,BRI Liga 1 25-26,"LCB, RB, RCB3",Madura United,Indonesia,0.2636986301369863,0.07534246575342465,0.06506849315068493,0.2534246575342466,0.1917808219178082,0.523972602739726,0.2191780821917808,0.0410958904109589,0.11643835616438356,0.2945205479452055,0.339041095890411,0.339041095890411,0.4178082191780822,0.00684931506849315,0.5068493150684932,0.6917808219178082,0.9178082191780822,0.6575342465753424,0.4794520547945205,0.7328767123287672,0.928082191780822,0.9452054794520548,0.7054794520547946,0.3082191780821918,0.8493150684931506,0.17465753424657535,0.4965753424657534,0.5034246575342466,0.8082191780821918,0.3493150684931507,0.5034246575342466,0.2191780821917808,0.8493150684931506,0.5034246575342466,0.6438356164383562,0.21232876712328766,0.5034246575342466,0.541095890410959,0.08904109589041095,0.3595890410958904,0.2671232876712329,0.11643835616438356,0.19863013698630136,0.3972602739726027,0.5,0.1780821917808219,0.4589041095890411
19,R. Fahmi,24,BRI Liga 1 25-26,"RB, RB5",Arema,Indonesia,0.2636986301369863,0.15753424657534246,0.5753424657534246,0.2534246575342466,0.6164383561643836,0.18493150684931506,0.5273972602739726,0.7876712328767124,0.8767123287671232,0.958904109589041,0.7568493150684932,0.8184931506849316,0.410958904109589,0.7397260273972602,0.3904109589041096,0.1917808219178082,0.3972602739726027,0.19863013698630136,0.6232876712328768,0.4486301369863014,0.2773972602739726,0.3356164383561644,0.3082191780821918,0.23972602739726026,0.4657534246575342,0.934931506849315,0.4965753424657534,0.5034246575342466,0.0547945205479452,0.3767123287671233,0.5034246575342466,0.5273972602739726,0.4657534246575342,0.5034246575342466,0.6712328767123288,0.5787671232876712,0.5034246575342466,0.17123287671232876,0.273972602739726,0.5205479452054794,0.8287671232876712,0.9246575342465754,0.7465753424657534,0.3013698630136986,0.958904109589041,0.19863013698630136,0.9383561643835616
20,T. Numberi,24,BRI Liga 1 25-26,"DMF, LDMF, RCMF3",Dewa United,Indonesia,0.2636986301369863,0.21232876712328766,0.18835616438356165,0.2534246575342466,0.010273972602739725,0.9315068493150684,0.9315068493150684,0.6404109589041096,0.4623287671232877,0.8801369863013698,0.952054794520548,0.339041095890411,0.6095890410958904,0.1780821917808219,0.13013698630136986,0.5616438356164384,0.8082191780821918,0.13356164383561644,0.3493150684931507,0.6267123287671232,0.5136986301369864,0.13356164383561644,0.6232876712328768,0.2979452054794521,0.958904109589041,0.9041095890410958,0.4965753424657534,0.5034246575342466,0.6232876712328768,1,0.5034246575342466,0.9315068493150684,0.958904109589041,0.5034246575342466,0.0136986301369863,0.9794520547945206,0.5034246575342466,1,0.5856164383561644,0.08561643835616438,0.2671232876712329,0.3253424657534247,0.19863013698630136,0.04794520547945205,0.04794520547945205,0.15753424657534246,0.18493150684931506
21,K. Teguh Trisnanda,24,BRI Liga 1 25-26,"RCB, RB",Borneo FC,Indonesia,0.9417808219178082,0.8835616438356164,0.8493150684931506,1,0.2465753424657534,0.9452054794520548,0.863013698630137,0.0410958904109589,0.11643835616438356,0.2945205479452055,0.339041095890411,0.726027397260274,0.4589041095890411,0.08904109589041095,0.4178082191780822,0.8698630136986302,0.678082191780822,0.2808219178082192,0.6986301369863014,0.910958904109589,0.5136986301369864,0.797945205479452,0.8972602739726028,0.18493150684931506,0.6027397260273972,0.3698630136986301,0.4965753424657534,0.5034246575342466,0.8082191780821918,0.8835616438356164,0.5034246575342466,0.863013698630137,0.6027397260273972,0.5034246575342466,0.2808219178082192,0.815068493150685,0.5034246575342466,0.952054794520548,0.19863013698630136,0.9863013698630136,0.2671232876712329,0.11643835616438356,0.19863013698630136,0.547945205479452,0.06164383561643835,1,0.07534246575342465
22,R. Ridho,24,BRI Liga 1 25-26,"RCB, RCB3",Persija,Indonesia,0.5582191780821918,0.4520547945205479,0.4828767123287671,0.6438356164383562,0.2534246575342466,0.8835616438356164,0.8904109589041096,0.2636986301369863,0.3082191780821918,0.6164383561643836,0.339041095890411,0.339041095890411,0.8561643835616438,0.6643835616438356,0.2602739726027397,0.7328767123287672,0.15753424657534246,0.2226027397260274,0.14383561643835616,0.5308219178082192,0.4417808219178082,0.5924657534246576,0.791095890410959,0.7465753424657534,0.7602739726027398,0.3698630136986301,0.4965753424657534,0.5034246575342466,0.7191780821917808,0.726027397260274,0.5034246575342466,0.8904109589041096,0.7602739726027398,0.5034246575342466,0.7534246575342466,0.8972602739726028,0.5034246575342466,0.863013698630137,0.5136986301369864,0.7226027397260274,0.5684931506849316,0.5445205479452054,0.6952054794520548,0.6232876712328768,0.03424657534246575,0.4075342465753425,0.3013698630136986
23,Z. Afandi,24,BRI Liga 1 25-26,RB,Semen Padang,Indonesia,0.2636986301369863,0.06164383561643835,0.3082191780821918,0.2534246575342466,0.08904109589041095,0.0273972602739726,0.4212328767123288,0.0410958904109589,0.11643835616438356,0.2945205479452055,0.339041095890411,0.9931506849315068,0.8767123287671232,0.5,0.5616438356164384,0.7226027397260274,0.7876712328767124,0.3013698630136986,0.19863013698630136,0.5068493150684932,0.21575342465753422,0.684931506849315,0.7636986301369864,0.4931506849315068,0.14383561643835616,0.726027397260274,0.4965753424657534,0.5034246575342466,0.20890410958904104,0.07534246575342465,0.5034246575342466,0.4212328767123288,0.14383561643835616,0.5034246575342466,0.8493150684931506,0.2876712328767123,0.5034246575342466,0.0410958904109589,0.1780821917808219,0.4143835616438356,0.2671232876712329,0.11643835616438356,0.19863013698630136,0.4041095890410959,0.702054794520548,0.07534246575342465,0.7465753424657534
24,Myung-hyun Hwang,24,BRI Liga 1 25-26,"CB, RCB, RCB3",PSBS Biak Numfor,Korea Republic,0.2636986301369863,0.4452054794520548,0.9726027397260274,0.2534246575342466,0.1780821917808219,0.7054794520547946,0.3767123287671233,0.3287671232876712,0.3082191780821918,0.2945205479452055,0.339041095890411,0.339041095890411,0.0547945205479452,0.03424657534246575,0.9178082191780822,0.8938356164383562,0.7123287671232876,0.23972602739726026,0.7602739726027398,0.9657534246575342,0.1095890410958904,0.976027397260274,0.9178082191780822,0.7945205479452054,0.9041095890410958,0.17465753424657535,0.4965753424657534,0.5034246575342466,0.6506849315068493,0.636986301369863,0.5034246575342466,0.3767123287671233,0.9041095890410958,0.5034246575342466,0.3698630136986301,0.3150684931506849,0.5034246575342466,0.7602739726027398,0.1232876712328767,0.08561643835616438,0.2671232876712329,0.3664383561643836,0.19863013698630136,0.8767123287671232,0.702054794520548,0.9178082191780822,0.03767123287671233
25,C. Fathoni,25,BRI Liga 1 25-26,"RCB, LCB, RB",Persita,Indonesia,0.2636986301369863,0.1643835616438356,0.06506849315068493,0.2534246575342466,0.13356164383561644,0.8904109589041096,0.4315068493150685,0.0410958904109589,0.11643835616438356,0.2945205479452055,0.339041095890411,0.339041095890411,0.13013698630136986,0.0136986301369863,0.07534246575342465,0.0684931506849315,0.13013698630136986,0.363013698630137,0.3767123287671233,0.43150684931506844,0.6164383561643836,0.4931506849315068,0.0821917808219178,0.1506849315068493,0.571917808219178,0.17465753424657535,0.4965753424657534,0.5034246575342466,0.9623287671232876,0.678082191780822,0.5034246575342466,0.4315068493150685,0.571917808219178,0.5034246575342466,0.02054794520547945,0.5068493150684932,0.5034246575342466,0.8424657534246576,0.0547945205479452,0.08561643835616438,0.2671232876712329,0.11643835616438356,0.19863013698630136,0.7191780821917808,0.2363013698630137,0.5684931506849316,0.1404109589041096
26,M. Jardel,25,BRI Liga 1 25-26,LB,Persita,Indonesia,0.2636986301369863,0.08904109589041095,0.2328767123287671,0.2534246575342466,0.08904109589041095,0.17123287671232876,0.3972602739726027,0.4315068493150685,0.3082191780821918,0.2945205479452055,0.952054794520548,0.726027397260274,0.7705479452054794,0.3698630136986301,0.6883561643835616,0.6301369863013698,0.6952054794520548,0.3801369863013699,0.339041095890411,0.6883561643835616,0.9486301369863014,0.2568493150684932,0.6301369863013698,0.8561643835616438,0.2876712328767123,0.8253424657534246,0.4965753424657534,0.5034246575342466,0.34931506849315064,0.2876712328767123,0.5034246575342466,0.3972602739726027,0.2876712328767123,0.5034246575342466,0.8972602739726028,0.273972602739726,0.5034246575342466,0.22602739726027396,0.21575342465753425,0.9041095890410958,0.2671232876712329,0.2705479452054795,0.6198630136986302,0.726027397260274,0.8835616438356164,0.10273972602739725,0.6095890410958904
27,R. Wahyudi,25,BRI Liga 1 25-26,"RDMF, RCMF, LCMF",Semen Padang,Indonesia,0.6198630136986302,0.3356164383561644,0.4554794520547945,0.6438356164383562,0.2363013698630137,0.273972602739726,0.4863013698630137,0.660958904109589,0.5958904109589042,0.2945205479452055,0.7568493150684932,0.339041095890411,0.0821917808219178,0.7945205479452054,0.4041095890410959,0.4315068493150685,0.8972602739726028,0.815068493150685,0.4657534246575342,0.5068493150684932,0.5445205479452055,0.1095890410958904,0.3150684931506849,0.4178082191780822,0.952054794520548,0.4246575342465753,0.4965753424657534,0.5034246575342466,0.2191780821917808,0.8698630136986302,0.5034246575342466,0.4863013698630137,0.952054794520548,0.5034246575342466,0.18493150684931506,0.4383561643835616,0.5034246575342466,0.547945205479452,0.7465753424657534,0.6815068493150684,0.2671232876712329,0.4828767123287671,0.9041095890410958,0.0547945205479452,0.9006849315068494,0.22602739726027396,0.5068493150684932
28,A. Ballah,25,BRI Liga 1 25-26,LB,Dewa United,Indonesia,0.2636986301369863,0.3767123287671233,0.7294520547945206,0.2534246575342466,0.8356164383561644,0.3424657534246575,0.4657534246575342,0.5034246575342466,0.6917808219178082,0.2945205479452055,0.339041095890411,0.339041095890411,0.3184931506849315,0.8013698630136986,0.3767123287671233,0.5205479452054794,0.4486301369863014,0.3801369863013699,0.6883561643835616,0.6095890410958904,0.5821917808219178,0.21575342465753425,0.5616438356164384,0.821917808219178,0.13013698630136986,0.17465753424657535,0.4965753424657534,0.5034246575342466,0.10273972602739723,0.363013698630137,0.5034246575342466,0.4657534246575342,0.13013698630136986,0.5034246575342466,0.2191780821917808,0.4863013698630137,0.5034246575342466,0.19863013698630136,0.5273972602739726,0.3082191780821918,0.976027397260274,0.9041095890410958,0.660958904109589,0.136986301369863,0.7226027397260274,0.3424657534246575,0.8767123287671232
29,E. Reijnders,25,BRI Liga 1 25-26,"LB, RB",Persib,Netherlands,0.2636986301369863,0.5136986301369864,0.15753424657534246,0.2534246575342466,0.8835616438356164,0.6575342465753424,0.3356164383561644,0.8595890410958904,0.8972602739726028,0.8801369863013698,0.6952054794520548,0.726027397260274,0.04794520547945205,0.8835616438356164,0.0410958904109589,0.0821917808219178,0.0958904109589041,0.5993150684931506,0.15753424657534246,0.7191780821917808,0.8287671232876712,0.04794520547945205,0.08904109589041095,0.410958904109589,0.8767123287671232,0.8595890410958904,0.4965753424657534,0.5034246575342466,0.29452054794520544,0.8904109589041096,0.5034246575342466,0.3356164383561644,0.8767123287671232,0.5034246575342466,0.1917808219178082,0.4315068493150685,0.5034246575342466,0.7397260273972602,0.5273972602739726,0.3904109589041096,0.797945205479452,0.8287671232876712,0.8458904109589042,0.2602739726027397,0.1815068493150685,0.4726027397260274,0.6506849315068494
30,G. Numberi,26,BRI Liga 1 25-26,"RB, LB",Madura United,Indonesia,0.2636986301369863,0.1095890410958904,0.4657534246575342,0.2534246575342466,0.4863013698630137,0.0684931506849315,0.6232876712328768,0.6404109589041096,0.8424657534246576,0.678082191780822,0.7568493150684932,0.339041095890411,0.8904109589041096,0.9075342465753424,0.2910958904109589,0.8938356164383562,0.9931506849315068,0.928082191780822,0.3150684931506849,0.5308219178082192,0.928082191780822,0.2328767123287671,0.839041095890411,0.25,0.06164383561643835,0.6506849315068494,0.4965753424657534,0.5034246575342466,0.044520547945205435,0.1232876712328767,0.5034246575342466,0.6232876712328768,0.06164383561643835,0.5034246575342466,0.9315068493150684,0.6232876712328768,0.5034246575342466,0.04794520547945205,0.2979452054794521,0.2534246575342466,0.6438356164383562,0.9726027397260274,0.8082191780821918,0.21232876712328766,0.1541095890410959,0.1232876712328767,0.8972602739726028
31,B. Fatari,26,BRI Liga 1 25-26,LCB,Dewa United,Indonesia,0.2636986301369863,0.5068493150684932,0.910958904109589,0.2534246575342466,0.5171232876712328,0.9931506849315068,0.9383561643835616,0.1815068493150685,0.11643835616438356,0.678082191780822,0.339041095890411,0.339041095890411,0.4931506849315068,0.13356164383561644,0.6883561643835616,0.3904109589041096,0.3013698630136986,0.19863013698630136,0.5547945205479452,0.7842465753424658,0.7226027397260274,0.886986301369863,0.4965753424657534,0.4931506849315068,0.3732876712328767,0.4246575342465753,0.4965753424657534,0.5034246575342466,0.6746575342465753,0.9863013698630136,0.5034246575342466,0.9383561643835616,0.3732876712328767,0.5034246575342466,0.4794520547945205,0.9657534246575342,0.5034246575342466,0.9931506849315068,0.3595890410958904,0.9863013698630136,0.6438356164383562,0.11643835616438356,0.4212328767123288,0.7328767123287672,0.4452054794520548,0.6301369863013698,0.09246575342465753
32,K. Raditya,26,BRI Liga 1 25-26,RCB,Persis Solo,Indonesia,0.2636986301369863,0.10273972602739725,0.9726027397260274,0.2534246575342466,0.03424657534246575,0.8013698630136986,0.3904109589041096,0.24315068493150685,0.3082191780821918,0.2945205479452055,0.339041095890411,0.339041095890411,0.06164383561643835,0.0684931506849315,0.3356164383561644,0.03424657534246575,0.0547945205479452,0.1506849315068493,0.5068493150684932,0.8698630136986302,0.7773972602739726,0.7876712328767124,0.0547945205479452,0.1232876712328767,0.1643835616438356,0.17465753424657535,0.4965753424657534,0.5034246575342466,0.8767123287671232,0.4726027397260274,0.5034246575342466,0.3904109589041096,0.1643835616438356,0.5034246575342466,0.19863013698630136,0.3904109589041096,0.5034246575342466,0.5821917808219178,0.03767123287671233,0.8493150684931506,0.2671232876712329,0.6061643835616438,0.660958904109589,0.3150684931506849,0.09246575342465753,0.4589041095890411,0.21232876712328766
33,R. Irianto,26,BRI Liga 1 25-26,"LCB, RCB, RDMF",Persebaya Surabaya,Indonesia,0.708904109589041,0.5,0.9246575342465754,0.8561643835616438,0.3664383561643836,0.4315068493150685,0.410958904109589,0.3527397260273973,0.3082191780821918,0.2945205479452055,0.339041095890411,0.339041095890411,0.5821917808219178,0.708904109589041,0.8424657534246576,0.2876712328767123,0.3356164383561644,0.4143835616438356,0.4589041095890411,0.6267123287671232,0.7226027397260274,0.7294520547945206,0.3424657534246575,0.4931506849315068,0.7842465753424658,0.17465753424657535,0.4965753424657534,0.5034246575342466,0.3082191780821918,0.7191780821917808,0.5034246575342466,0.410958904109589,0.7842465753424658,0.5034246575342466,0.7945205479452054,0.3767123287671233,0.5034246575342466,0.5753424657534246,0.3219178082191781,0.4794520547945205,0.7534246575342466,0.3458904109589041,0.4828767123287671,0.1780821917808219,0.9006849315068494,0.678082191780822,0.2534246575342466
34,M. Firly,26,BRI Liga 1 25-26,"RCB, LCB",Persik Kediri,Indonesia,0.8732876712328768,0.952054794520548,0.06506849315068493,0.9383561643835616,0.4657534246575342,0.9041095890410958,0.9452054794520548,0.2226027397260274,0.11643835616438356,0.2945205479452055,0.339041095890411,0.339041095890411,0.8253424657534246,0.3253424657534247,0.863013698630137,0.7397260273972602,0.5753424657534246,0.1506849315068493,0.9554794520547946,0.904109589041096,0.8287671232876712,0.6643835616438356,0.8082191780821918,0.3595890410958904,0.7945205479452054,0.17465753424657535,0.4965753424657534,0.5034246575342466,0.9006849315068494,0.6986301369863014,0.5034246575342466,0.9452054794520548,0.7945205479452054,0.5034246575342466,0.3904109589041096,0.9246575342465754,0.5034246575342466,0.8835616438356164,0.3938356164383562,0.08561643835616438,0.2671232876712329,0.11643835616438356,0.19863013698630136,0.4931506849315068,0.07191780821917808,0.9931506849315068,0.11301369863013698
35,J. van der Avert,26,BRI Liga 1 25-26,LCB,PSIM Yogyakarta,Netherlands,0.2636986301369863,0.8287671232876712,0.06506849315068493,0.2534246575342466,0.17123287671232876,0.9863013698630136,0.9246575342465754,0.1404109589041096,0.11643835616438356,0.2945205479452055,0.339041095890411,0.339041095890411,0.7465753424657534,0.8904109589041096,0.9657534246575342,0.571917808219178,0.6575342465753424,0.05821917808219178,0.9554794520547946,0.2842465753424658,0.5136986301369864,0.5547945205479452,0.6506849315068494,0.136986301369863,0.8938356164383562,0.17465753424657535,0.4965753424657534,0.5034246575342466,0.9623287671232876,0.9246575342465754,0.5034246575342466,0.9246575342465754,0.8938356164383562,0.5034246575342466,0.0684931506849315,0.9315068493150684,0.5034246575342466,0.9863013698630136,0.2465753424657534,0.8493150684931506,0.2671232876712329,0.11643835616438356,0.19863013698630136,0.18493150684931506,0.1232876712328767,0.9863013698630136,0.4212328767123288
36,S. Christianson,26,BRI Liga 1 25-26,LB,Semen Padang,Indonesia,0.708904109589041,0.3424657534246575,0.4178082191780822,0.9691780821917808,0.3013698630136986,0.0958904109589041,0.1780821917808219,0.613013698630137,0.5958904109589042,0.2945205479452055,0.339041095890411,0.9178082191780822,0.6986301369863014,0.3082191780821918,0.10273972602739725,0.5547945205479452,0.7054794520547946,0.8527397260273972,0.0958904109589041,0.3082191780821918,0.34589041095890416,0.3493150684931507,0.4246575342465753,0.3356164383561644,0.136986301369863,0.5376712328767124,0.4965753424657534,0.5034246575342466,0.1917808219178082,0.0821917808219178,0.5034246575342466,0.1780821917808219,0.136986301369863,0.5034246575342466,0.8767123287671232,0.3287671232876712,0.5034246575342466,0.07534246575342465,0.14383561643835616,0.3356164383561644,0.2671232876712329,0.5273972602739726,0.19863013698630136,0.4794520547945205,0.8458904109589042,0.7363013698630136,0.8356164383561644
37,S. Lasenari,26,BRI Liga 1 25-26,"RB, RCB",PSM,Indonesia,0.2636986301369863,0.02054794520547945,0.363013698630137,0.2534246575342466,0.1232876712328767,0.02054794520547945,0.0136986301369863,0.15753424657534246,0.3082191780821918,0.2945205479452055,0.339041095890411,0.339041095890411,0.5136986301369864,0.06164383561643835,0.1506849315068493,0.3150684931506849,0.773972602739726,0.5993150684931506,0.4246575342465753,0.31506849315068497,0.09246575342465757,0.3116438356164384,0.2979452054794521,0.09931506849315068,0.9383561643835616,0.17465753424657535,0.4965753424657534,0.5034246575342466,0.7705479452054794,0.14383561643835616,0.5034246575342466,0.0136986301369863,0.9383561643835616,0.5034246575342466,0.9863013698630136,0.00684931506849315,0.5034246575342466,0.0958904109589041,0.017123287671232876,0.8493150684931506,0.2671232876712329,0.9041095890410958,0.19863013698630136,0.23972602739726026,0.2876712328767123,0.02054794520547945,0.5684931506849316
38,H. Hehanusa,26,BRI Liga 1 25-26,LCB,Persik Kediri,Indonesia,0.7705479452054794,0.9657534246575342,0.06506849315068493,0.7157534246575342,0.6643835616438356,0.9383561643835616,0.8561643835616438,0.15753424657534246,0.11643835616438356,0.2945205479452055,0.339041095890411,0.339041095890411,0.3458904109589041,0.2636986301369863,0.791095890410959,0.952054794520548,0.5068493150684932,0.5068493150684932,0.21232876712328766,0.9726027397260274,0.928082191780822,0.5205479452054794,0.9794520547945206,0.9178082191780822,0.5376712328767124,0.17465753424657535,0.4965753424657534,0.5034246575342466,0.7910958904109588,0.9794520547945206,0.5034246575342466,0.8561643835616438,0.5376712328767124,0.5034246575342466,0.0958904109589041,0.8664383561643836,0.5034246575342466,0.9794520547945206,0.7808219178082192,0.08561643835616438,0.2671232876712329,0.11643835616438356,0.19863013698630136,0.8698630136986302,0.07191780821917808,0.9657534246575342,0.03767123287671233
